,latitude,longitude,acq_date,acq_time
8158,-31.124000000000002,152.222,2019-11-08,1510
8159,-31.125999999999998,152.233,2019-11-08,1510
8161,-31.15,152.357,2019-11-08,1510
8164,-31.145,152.179,2019-11-08,1510
8165,-31.146,152.19,2019-11-08,1510
8167,-31.179000000000002,152.43200000000002,2019-11-08,1510
8168,-31.18,152.44299999999998,2019-11-08,1510
8169,-31.182,152.454,2019-11-08,1510
8171,-31.144000000000002,152.101,2019-11-08,1510
8172,-31.145,152.112,2019-11-08,1510
8173,-31.188000000000002,152.43,2019-11-08,1510
8174,-31.19,152.442,2019-11-08,1510
8175,-31.191,152.453,2019-11-08,1510
8176,-31.193,152.464,2019-11-08,1510
8177,-31.234,152.779,2019-11-08,1510
8178,-31.151,152.089,2019-11-08,1510
8179,-31.153000000000002,152.1,2019-11-08,1510
8180,-31.154,152.111,2019-11-08,1510
8181,-31.159000000000002,152.076,2019-11-08,1510
8182,-31.166999999999998,152.064,2019-11-08,1510
8184,-31.204,152.336,2019-11-08,1510
8185,-31.186,152.138,2019-11-08,1510
8186,-31.188000000000002,152.149,2019-11-08,1510
8187,-31.213,152.335,2019-11-08,1510
8189,-31.203000000000003,152.191,2019-11-08,1510
8190,-31.204,152.202,2019-11-08,1510
8191,-31.206,152.213,2019-11-08,1510
8193,-31.221999999999998,152.333,2019-11-08,1510
8194,-31.224,152.345,2019-11-08,1510
8195,-31.225,152.356,2019-11-08,1510
8196,-31.226999999999997,152.36700000000002,2019-11-08,1510
8197,-31.228,152.378,2019-11-08,1510
8198,-31.212,152.189,2019-11-08,1510
8199,-31.215,152.211,2019-11-08,1510
8202,-31.233,152.343,2019-11-08,1510
8203,-31.235,152.35399999999998,2019-11-08,1510
8204,-31.236,152.365,2019-11-08,1510
8205,-31.238000000000003,152.376,2019-11-08,1510
8206,-31.239,152.387,2019-11-08,1510
8207,-31.241,152.399,2019-11-08,1510
8208,-31.248,152.454,2019-11-08,1510
8209,-31.25,152.465,2019-11-08,1510
8210,-31.237,152.325,2019-11-08,1510
8211,-31.238000000000003,152.336,2019-11-08,1510
8212,-31.24,152.347,2019-11-08,1510
8213,-31.241,152.358,2019-11-08,1510
8214,-31.243000000000002,152.369,2019-11-08,1510
8215,-31.244,152.38,2019-11-08,1510
8216,-31.246,152.391,2019-11-08,1510
8217,-31.254,152.458,2019-11-08,1510
8218,-31.256,152.469,2019-11-08,1510
8221,-31.249000000000002,152.345,2019-11-08,1510
8225,-31.256,152.4,2019-11-08,1510
8226,-31.258000000000003,152.412,2019-11-08,1510
8227,-31.259,152.423,2019-11-08,1510
8228,-31.261,152.434,2019-11-08,1510
8229,-31.261999999999997,152.445,2019-11-08,1510
8230,-31.264,152.45600000000002,2019-11-08,1510
8232,-31.267,152.47799999999998,2019-11-08,1510
8233,-31.268,152.489,2019-11-08,1510
8234,-31.307,152.783,2019-11-08,1510
8235,-31.308000000000003,152.79399999999998,2019-11-08,1510
8237,-31.256999999999998,152.333,2019-11-08,1510
8238,-31.26,152.355,2019-11-08,1510
8239,-31.261,152.365,2019-11-08,1510
8243,-31.267,152.41,2019-11-08,1510
8244,-31.269000000000002,152.421,2019-11-08,1510
8246,-31.271,152.44299999999998,2019-11-08,1510
8247,-31.273000000000003,152.455,2019-11-08,1510
8248,-31.274,152.466,2019-11-08,1510
8249,-31.276,152.477,2019-11-08,1510
8250,-31.279,152.499,2019-11-08,1510
8251,-31.316,152.781,2019-11-08,1510
8252,-31.269000000000002,152.35299999999998,2019-11-08,1510
8253,-31.27,152.364,2019-11-08,1510
8254,-31.272,152.375,2019-11-08,1510
8255,-31.273000000000003,152.386,2019-11-08,1510
8256,-31.275,152.39700000000002,2019-11-08,1510
8257,-31.276,152.408,2019-11-08,1510
8260,-31.281999999999996,152.453,2019-11-08,1510
8261,-31.284000000000002,152.464,2019-11-08,1510
8264,-31.274,152.319,2019-11-08,1510
8266,-31.28,152.362,2019-11-08,1510
8267,-31.281,152.373,2019-11-08,1510
8268,-31.283,152.384,2019-11-08,1510
8269,-31.284000000000002,152.39600000000002,2019-11-08,1510
8270,-31.285999999999998,152.407,2019-11-08,1510
8273,-31.296,152.485,2019-11-08,1510
8275,-31.308000000000003,152.57399999999998,2019-11-08,1510
8276,-31.276999999999997,152.273,2019-11-08,1510
8278,-31.29,152.372,2019-11-08,1510
8281,-31.295,152.405,2019-11-08,1510
8285,-31.307,152.494,2019-11-08,1510
8287,-31.316,152.561,2019-11-08,1510
8288,-31.316999999999997,152.57299999999998,2019-11-08,1510
8289,-31.319000000000003,152.584,2019-11-08,1510
8290,-31.32,152.595,2019-11-08,1510
8292,-31.256,152.05200000000002,2019-11-08,1510
8294,-31.296999999999997,152.34799999999998,2019-11-08,1510
8295,-31.298000000000002,152.359,2019-11-08,1510
8304,-31.325,152.56,2019-11-08,1510
8305,-31.326999999999998,152.571,2019-11-08,1510
8306,-31.328000000000003,152.583,2019-11-08,1510
8309,-31.291,152.236,2019-11-08,1510
8310,-31.291999999999998,152.247,2019-11-08,1510
8311,-31.303,152.325,2019-11-08,1510
8312,-31.304000000000002,152.336,2019-11-08,1510
8313,-31.305999999999997,152.347,2019-11-08,1510
8323,-31.342,152.545,2019-11-08,1510
8324,-31.35,152.602,2019-11-08,1510
8325,-31.303,152.189,2019-11-08,1510
8327,-31.309,152.233,2019-11-08,1510
8328,-31.311,152.244,2019-11-08,1510
8329,-31.311999999999998,152.255,2019-11-08,1510
8331,-31.329,152.377,2019-11-08,1510
8332,-31.33,152.387,2019-11-08,1510
8334,-31.342,152.477,2019-11-08,1510
8335,-31.344,152.488,2019-11-08,1510
8336,-31.345,152.499,2019-11-08,1510
8337,-31.346999999999998,152.51,2019-11-08,1510
8338,-31.348000000000003,152.52200000000002,2019-11-08,1510
8339,-31.35,152.533,2019-11-08,1510
8341,-31.316999999999997,152.238,2019-11-08,1510
8342,-31.325,152.292,2019-11-08,1510
8343,-31.326,152.304,2019-11-08,1510
8344,-31.328000000000003,152.315,2019-11-08,1510
8345,-31.331999999999997,152.34799999999998,2019-11-08,1510
8346,-31.333000000000002,152.359,2019-11-08,1510
8347,-31.335,152.37,2019-11-08,1510
8348,-31.336,152.381,2019-11-08,1510
8349,-31.338,152.392,2019-11-08,1510
8350,-31.35,152.481,2019-11-08,1510
8351,-31.351,152.493,2019-11-08,1510
8352,-31.353,152.503,2019-11-08,1510
8353,-31.354,152.515,2019-11-08,1510
8354,-31.355999999999998,152.526,2019-11-08,1510
8355,-31.338,152.32399999999998,2019-11-08,1510
8356,-31.343000000000004,152.357,2019-11-08,1510
8357,-31.344,152.368,2019-11-08,1510
8359,-31.366,152.536,2019-11-08,1510
8360,-31.441999999999997,152.82399999999998,2019-11-08,1510
8361,-31.444000000000003,152.836,2019-11-08,1510
8362,-31.445,152.847,2019-11-08,1510
8363,-31.455,152.846,2019-11-08,1510
8365,-31.464000000000002,152.844,2019-11-08,1510
8366,-31.465999999999998,152.855,2019-11-08,1510
8367,-31.396,152.19,2019-11-08,1510
8368,-31.415,152.333,2019-11-08,1510
8369,-31.416999999999998,152.345,2019-11-08,1510
8370,-31.421999999999997,152.33700000000002,2019-11-08,1510
8371,-31.419,152.246,2019-11-08,1510
8372,-31.427,152.234,2019-11-08,1510
8373,-31.428,152.244,2019-11-08,1510
8374,-31.43,152.256,2019-11-08,1510
8375,-31.436,152.232,2019-11-08,1510
8376,-31.436999999999998,152.243,2019-11-08,1510
8378,-31.441999999999997,152.276,2019-11-08,1510
8379,-31.441999999999997,152.208,2019-11-08,1510
8381,-31.451,152.274,2019-11-08,1510
8382,-31.453000000000003,152.286,2019-11-08,1510
8383,-31.454,152.297,2019-11-08,1510
8384,-31.456,152.30700000000002,2019-11-08,1510
8385,-31.456999999999997,152.31799999999998,2019-11-08,1510
8386,-31.453000000000003,152.217,2019-11-08,1510
8388,-31.46,152.273,2019-11-08,1510
8390,-31.462,152.216,2019-11-08,1510
8391,-31.464000000000002,152.227,2019-11-08,1510
8392,-31.467,152.249,2019-11-08,1510
8393,-31.468000000000004,152.26,2019-11-08,1510
8394,-31.47,152.27100000000002,2019-11-08,1510
8396,-31.476,152.247,2019-11-08,1510
8399,-31.729,152.218,2019-11-08,1510
8401,-31.704,151.89600000000002,2019-11-08,1510
8402,-31.705,151.906,2019-11-08,1510
8403,-31.71,151.873,2019-11-08,1510
8404,-31.711,151.88299999999998,2019-11-08,1510
8405,-31.713,151.894,2019-11-08,1510
8406,-31.714000000000002,151.905,2019-11-08,1510
8407,-31.715999999999998,151.915,2019-11-08,1510
8408,-31.721999999999998,151.96,2019-11-08,1510
8409,-31.730999999999998,151.958,2019-11-08,1510
8410,-31.733,151.969,2019-11-08,1510
8411,-31.734,151.98,2019-11-08,1510
8412,-31.737,151.95,2019-11-08,1510
8413,-31.738000000000003,151.961,2019-11-08,1510
8414,-31.74,151.972,2019-11-08,1510
8415,-31.741,151.983,2019-11-08,1510
8416,-31.746,151.94899999999998,2019-11-08,1510
8417,-31.749000000000002,151.971,2019-11-08,1510
8440,-24.401,148.785,2019-11-09,35
8441,-24.403000000000002,148.798,2019-11-09,35
8442,-25.455,150.52200000000002,2019-11-09,35
8443,-25.482,150.494,2019-11-09,35
8444,-26.180999999999997,152.312,2019-11-09,35
8446,-26.745,152.39700000000002,2019-11-09,35
8447,-26.736,152.392,2019-11-09,35
8448,-26.794,152.411,2019-11-09,35
8449,-26.384,147.00799999999998,2019-11-09,35
8450,-26.393,147.006,2019-11-09,35
8451,-27.808000000000003,152.344,2019-11-09,35
8452,-27.823,152.344,2019-11-09,35
8453,-27.825,152.372,2019-11-09,35
8454,-27.829,152.366,2019-11-09,35
8455,-27.953000000000003,152.42600000000002,2019-11-09,35
8456,-27.955,152.45600000000002,2019-11-09,35
8457,-28.123,152.517,2019-11-09,35
8458,-28.125,152.51,2019-11-09,35
8460,-28.534000000000002,153.322,2019-11-09,35
8461,-29.183000000000003,152.446,2019-11-09,35
8462,-29.201,152.47899999999998,2019-11-09,35
8463,-29.203000000000003,152.509,2019-11-09,35
8464,-29.185,152.439,2019-11-09,35
8465,-29.201999999999998,152.47,2019-11-09,35
8466,-29.204,152.502,2019-11-09,35
8467,-29.146,151.629,2019-11-09,35
8468,-29.148000000000003,151.653,2019-11-09,35
8469,-29.15,151.678,2019-11-09,35
8470,-29.153000000000002,151.55200000000002,2019-11-09,35
8471,-29.155,151.577,2019-11-09,35
8472,-29.158,151.60399999999998,2019-11-09,35
8473,-29.16,151.628,2019-11-09,35
8474,-29.233,152.498,2019-11-09,35
8475,-29.164,151.526,2019-11-09,35
8476,-29.243000000000002,152.437,2019-11-09,35
8478,-29.248,152.496,2019-11-09,35
8479,-29.176,151.499,2019-11-09,35
8480,-29.194000000000003,151.69799999999998,2019-11-09,35
8481,-29.195999999999998,151.724,2019-11-09,35
8482,-29.186999999999998,151.474,2019-11-09,35
8483,-29.189,151.498,2019-11-09,35
8484,-29.198,151.44899999999998,2019-11-09,35
8485,-29.201,151.47299999999998,2019-11-09,35
8486,-29.171999999999997,151.519,2019-11-09,35
8487,-29.249000000000002,152.491,2019-11-09,35
8488,-29.183000000000003,151.493,2019-11-09,35
8489,-29.186,151.517,2019-11-09,35
8490,-29.201999999999998,151.718,2019-11-09,35
8491,-29.195,151.468,2019-11-09,35
8492,-29.197,151.491,2019-11-09,35
8493,-29.223000000000003,151.79399999999998,2019-11-09,35
8494,-29.206,151.441,2019-11-09,35
8495,-29.302,152.606,2019-11-09,35
8496,-29.22,151.439,2019-11-09,35
8497,-29.316999999999997,152.60399999999998,2019-11-09,35
8498,-29.255,151.683,2019-11-09,35
8501,-29.299,151.864,2019-11-09,35
8502,-29.276,151.458,2019-11-09,35
8503,-29.31,151.836,2019-11-09,35
8504,-29.311999999999998,151.861,2019-11-09,35
8505,-29.315,151.887,2019-11-09,35
8507,-29.305,151.629,2019-11-09,35
8508,-29.326,151.86,2019-11-09,35
8509,-29.304000000000002,151.856,2019-11-09,35
8510,-29.305999999999997,151.881,2019-11-09,35
8511,-29.294,151.57399999999998,2019-11-09,35
8512,-29.318,151.85399999999998,2019-11-09,35
8513,-29.32,151.879,2019-11-09,35
8514,-29.311999999999998,151.621,2019-11-09,35
8515,-29.323,151.747,2019-11-09,35
8516,-29.328000000000003,151.644,2019-11-09,35
8517,-29.33,151.66899999999998,2019-11-09,35
8518,-29.337,151.747,2019-11-09,35
8519,-29.607,152.316,2019-11-09,35
8520,-29.61,152.312,2019-11-09,35
8521,-29.663,152.07299999999998,2019-11-09,35
8522,-29.686,152.013,2019-11-09,35
8523,-29.706,152.244,2019-11-09,35
8524,-29.708000000000002,152.273,2019-11-09,35
8525,-29.711,152.298,2019-11-09,35
8526,-29.669,152.095,2019-11-09,35
8527,-29.691999999999997,152.035,2019-11-09,35
8528,-29.711,152.267,2019-11-09,35
8529,-29.713,152.292,2019-11-09,35
8530,-29.741999999999997,152.28799999999998,2019-11-09,35
8531,-29.735,152.034,2019-11-09,35
8532,-29.737,152.058,2019-11-09,35
8533,-29.768,152.262,2019-11-09,35
8534,-29.799,152.461,2019-11-09,35
8538,-29.801,152.455,2019-11-09,35
8540,-29.871,152.79,2019-11-09,35
8541,-29.873,152.82299999999998,2019-11-09,35
8542,-29.859,152.453,2019-11-09,35
8543,-29.886,152.789,2019-11-09,35
8544,-29.888,152.82,2019-11-09,35
8545,-29.89,152.852,2019-11-09,35
8546,-29.901,152.78799999999998,2019-11-09,35
8547,-29.879,152.329,2019-11-09,35
8548,-29.891,152.298,2019-11-09,35
8549,-29.945,152.782,2019-11-09,35
8550,-29.899,152.781,2019-11-09,35
8552,-29.88,152.322,2019-11-09,35
8553,-29.893,152.293,2019-11-09,35
8554,-29.944000000000003,152.775,2019-11-09,35
8555,-29.945999999999998,152.806,2019-11-09,35
8556,-29.961,152.804,2019-11-09,35
8557,-29.971999999999998,152.74200000000002,2019-11-09,35
8558,-29.974,152.77200000000002,2019-11-09,35
8559,-29.965,152.461,2019-11-09,35
8560,-29.989,152.77,2019-11-09,35
8562,-30.018,152.577,2019-11-09,35
8563,-30.021,152.609,2019-11-09,35
8565,-29.965999999999998,152.455,2019-11-09,35
8566,-29.973000000000003,152.362,2019-11-09,35
8567,-30.021,152.60299999999998,2019-11-09,35
8568,-30.035999999999998,152.6,2019-11-09,35
8569,-30.043000000000003,152.694,2019-11-09,35
8570,-30.045,152.726,2019-11-09,35
8571,-30.05,152.79,2019-11-09,35
8572,-30.053,152.82299999999998,2019-11-09,35
8573,-29.955,151.43200000000002,2019-11-09,35
8574,-30.058000000000003,152.692,2019-11-09,35
8575,-30.06,152.72299999999998,2019-11-09,35
8577,-30.115,152.654,2019-11-09,35
8578,-30.0,151.394,2019-11-09,35
8579,-30.116,152.678,2019-11-09,35
8580,-30.127,152.614,2019-11-09,35
8581,-30.141,152.612,2019-11-09,35
8582,-30.074,151.615,2019-11-09,35
8583,-30.076,151.641,2019-11-09,35
8584,-30.084,151.563,2019-11-09,35
8585,-30.086,151.589,2019-11-09,35
8586,-30.088,151.614,2019-11-09,35
8587,-30.09,151.64,2019-11-09,35
8588,-30.1,151.588,2019-11-09,35
8589,-30.08,151.609,2019-11-09,35
8590,-30.092,151.583,2019-11-09,35
8591,-30.094,151.609,2019-11-09,35
8593,-30.658,152.722,2019-11-09,35
8595,-30.691999999999997,152.195,2019-11-09,35
8596,-30.769000000000002,152.806,2019-11-09,35
8598,-30.793000000000003,152.332,2019-11-09,35
8599,-30.793000000000003,152.325,2019-11-09,35
8600,-30.796,152.355,2019-11-09,35
8601,-30.837,152.506,2019-11-09,35
8602,-30.831999999999997,152.252,2019-11-09,35
8603,-30.855999999999998,152.56799999999998,2019-11-09,35
8604,-30.859,152.599,2019-11-09,35
8606,-30.893,152.659,2019-11-09,35
8607,-30.872,152.019,2019-11-09,35
8608,-30.892,152.653,2019-11-09,35
8609,-30.825,151.22799999999998,2019-11-09,35
8610,-30.916,152.364,2019-11-09,35
8611,-30.93,151.98,2019-11-09,35
8612,-30.976999999999997,152.582,2019-11-09,35
8613,-30.941,151.946,2019-11-09,35
8614,-30.944000000000003,151.976,2019-11-09,35
8615,-30.955,151.942,2019-11-09,35
8616,-30.932,151.972,2019-11-09,35
8617,-30.976,152.575,2019-11-09,35
8618,-30.945999999999998,151.967,2019-11-09,35
8619,-31.011,152.438,2019-11-09,35
8620,-31.014,152.472,2019-11-09,35
8622,-31.059,152.273,2019-11-09,35
8623,-31.125,152.554,2019-11-09,35
8625,-31.13,152.233,2019-11-09,35
8626,-31.149,152.113,2019-11-09,35
8627,-31.139,152.545,2019-11-09,35
8628,-31.151,152.106,2019-11-09,35
8629,-31.162,152.05100000000002,2019-11-09,35
8630,-31.164,152.077,2019-11-09,35
8631,-31.258000000000003,152.533,2019-11-09,35
8633,-31.268,152.468,2019-11-09,35
8634,-31.256999999999998,152.52700000000002,2019-11-09,35
8635,-31.24,152.092,2019-11-09,35
8636,-31.267,152.463,2019-11-09,35
8637,-31.27,152.494,2019-11-09,35
8638,-31.305999999999997,152.786,2019-11-09,35
8639,-31.267,152.059,2019-11-09,35
8640,-31.325,152.241,2019-11-09,35
8641,-31.362,152.52,2019-11-09,35
8642,-31.311,152.237,2019-11-09,35
8643,-31.325,152.235,2019-11-09,35
8644,-31.361,152.513,2019-11-09,35
8647,-31.94,152.459,2019-11-09,35
8648,-31.941999999999997,152.491,2019-11-09,35
8649,-31.953000000000003,152.425,2019-11-09,35
8650,-31.955,152.457,2019-11-09,35
8651,-31.956999999999997,152.489,2019-11-09,35
8652,-31.965,152.392,2019-11-09,35
8653,-31.968000000000004,152.423,2019-11-09,35
8654,-31.97,152.455,2019-11-09,35
8656,-31.954,152.452,2019-11-09,35
8657,-31.956,152.484,2019-11-09,35
8658,-31.967,152.418,2019-11-09,35
8659,-31.969,152.44899999999998,2019-11-09,35
8660,-31.971,152.482,2019-11-09,35
8661,-31.976,152.547,2019-11-09,35
8662,-32.008,152.577,2019-11-09,35
8663,-32.034,152.509,2019-11-09,35
8664,-32.032,152.503,2019-11-09,35
8665,-33.029,150.484,2019-11-09,35
8666,-33.047,150.533,2019-11-09,35
8667,-33.067,150.455,2019-11-09,35
8668,-33.086999999999996,150.528,2019-11-09,35
8669,-33.063,150.45,2019-11-09,35
8670,-33.098,150.547,2019-11-09,35
8671,-33.129,150.442,2019-11-09,35
8877,-33.152,150.52100000000002,2019-11-09,315
8879,-33.154,150.517,2019-11-09,315
8881,-33.039,151.497,2019-11-09,315
8882,-33.107,150.54399999999998,2019-11-09,315
8883,-33.092,150.543,2019-11-09,315
8884,-33.049,150.50799999999998,2019-11-09,315
8885,-33.093,150.536,2019-11-09,315
8886,-33.05,150.501,2019-11-09,315
8887,-33.035,150.501,2019-11-09,315
8888,-33.037,150.468,2019-11-09,315
8889,-33.039,150.436,2019-11-09,315
8890,-32.058,152.475,2019-11-09,315
8891,-32.051,152.405,2019-11-09,315
8892,-32.053000000000004,152.382,2019-11-09,315
8893,-32.028,152.518,2019-11-09,315
8894,-32.03,152.495,2019-11-09,315
8895,-32.04,152.381,2019-11-09,315
8897,-32.029,152.511,2019-11-09,315
8898,-32.04,152.39700000000002,2019-11-09,315
8899,-32.042,152.375,2019-11-09,315
8900,-32.016999999999996,152.509,2019-11-09,315
8901,-31.974,152.55,2019-11-09,315
8902,-31.976,152.52700000000002,2019-11-09,315
8903,-31.963,152.526,2019-11-09,315
8904,-31.967,152.481,2019-11-09,315
8905,-31.969,152.458,2019-11-09,315
8906,-31.971,152.435,2019-11-09,315
8907,-31.973000000000003,152.412,2019-11-09,315
8908,-31.954,152.47899999999998,2019-11-09,315
8909,-31.956,152.45600000000002,2019-11-09,315
8910,-31.958000000000002,152.433,2019-11-09,315
8911,-31.96,152.41,2019-11-09,315
8912,-31.941,152.477,2019-11-09,315
8913,-31.943,152.472,2019-11-09,315
8914,-31.947,152.42600000000002,2019-11-09,315
8915,-31.766,152.715,2019-11-09,315
8916,-31.768,152.69299999999998,2019-11-09,315
8917,-31.753,152.714,2019-11-09,315
8918,-31.74,152.71200000000002,2019-11-09,315
8919,-31.741999999999997,152.691,2019-11-09,315
8920,-31.728,152.711,2019-11-09,315
8921,-31.754,152.39700000000002,2019-11-09,315
8922,-31.756,152.375,2019-11-09,315
8923,-31.743000000000002,152.374,2019-11-09,315
8924,-31.745,152.351,2019-11-09,315
8925,-31.74,152.707,2019-11-09,315
8926,-31.728,152.70600000000002,2019-11-09,315
8927,-31.758000000000003,152.37,2019-11-09,315
8928,-31.745,152.369,2019-11-09,315
8929,-31.732,152.368,2019-11-09,315
8930,-31.741,151.963,2019-11-09,315
8931,-31.688000000000002,152.269,2019-11-09,315
8932,-31.69,152.247,2019-11-09,315
8933,-31.721999999999998,151.861,2019-11-09,315
8934,-31.675,152.268,2019-11-09,315
8935,-31.679000000000002,152.224,2019-11-09,315
8936,-31.706,151.887,2019-11-09,315
8937,-31.675,152.284,2019-11-09,315
8938,-31.677,152.261,2019-11-09,315
8939,-31.680999999999997,152.217,2019-11-09,315
8940,-31.711,151.879,2019-11-09,315
8941,-31.486,152.817,2019-11-09,315
8942,-31.471,152.83700000000002,2019-11-09,315
8943,-31.473000000000003,152.816,2019-11-09,315
8944,-31.459,152.836,2019-11-09,315
8946,-31.484,152.39600000000002,2019-11-09,315
8947,-31.486,152.374,2019-11-09,315
8948,-31.488000000000003,152.35299999999998,2019-11-09,315
8950,-31.473000000000003,152.373,2019-11-09,315
8951,-31.456999999999997,152.828,2019-11-09,315
8952,-31.483,152.411,2019-11-09,315
8953,-31.485,152.389,2019-11-09,315
8954,-31.487,152.368,2019-11-09,315
8955,-31.489,152.347,2019-11-09,315
8956,-31.471999999999998,152.388,2019-11-09,315
8957,-31.474,152.366,2019-11-09,315
8958,-31.459,152.386,2019-11-09,315
8959,-31.461,152.364,2019-11-09,315
8960,-31.462,152.20600000000002,2019-11-09,315
8961,-31.434,152.224,2019-11-09,315
8962,-31.368000000000002,152.535,2019-11-09,315
8963,-31.37,152.512,2019-11-09,315
8964,-31.369,152.53,2019-11-09,315
8965,-31.4,152.19,2019-11-09,315
8966,-31.358,152.507,2019-11-09,315
8967,-31.361,152.483,2019-11-09,315
8968,-31.351999999999997,152.439,2019-11-09,315
8969,-31.308000000000003,152.785,2019-11-09,315
8970,-31.31,152.764,2019-11-09,315
8972,-31.331,152.23,2019-11-09,315
8973,-31.308000000000003,152.181,2019-11-09,315
8974,-31.33,152.25,2019-11-09,315
8975,-31.316999999999997,152.246,2019-11-09,315
8976,-31.311,152.174,2019-11-09,315
8977,-31.267,152.512,2019-11-09,315
8978,-31.271,152.469,2019-11-09,315
8979,-31.254,152.09799999999998,2019-11-09,315
8980,-31.241,152.096,2019-11-09,315
8981,-31.243000000000002,152.07299999999998,2019-11-09,315
8982,-31.147,152.56,2019-11-09,315
8983,-31.135,152.55700000000002,2019-11-09,315
8985,-31.149,152.086,2019-11-09,315
8986,-31.166999999999998,152.053,2019-11-09,315
8987,-31.151999999999997,152.078,2019-11-09,315
8989,-31.128,152.194,2019-11-09,315
8990,-31.116999999999997,152.168,2019-11-09,315
8991,-31.108,152.121,2019-11-09,315
8992,-31.11,152.099,2019-11-09,315
8993,-31.095,152.12,2019-11-09,315
8994,-31.084,152.094,2019-11-09,315
8995,-31.073,152.064,2019-11-09,315
8996,-31.075,152.041,2019-11-09,315
8997,-31.025,152.471,2019-11-09,315
8998,-31.061999999999998,152.03799999999998,2019-11-09,315
9000,-31.049,152.037,2019-11-09,315
9001,-31.076999999999998,152.06,2019-11-09,315
9002,-31.079,152.037,2019-11-09,315
9003,-31.026,152.467,2019-11-09,315
9004,-31.064,152.05700000000002,2019-11-09,315
9005,-31.066,152.034,2019-11-09,315
9006,-31.013,152.468,2019-11-09,315
9007,-31.053,152.033,2019-11-09,315
9008,-30.989,152.592,2019-11-09,315
9009,-30.995,152.528,2019-11-09,315
9010,-31.037,152.054,2019-11-09,315
9011,-31.039,152.032,2019-11-09,315
9012,-30.976,152.591,2019-11-09,315
9013,-30.978,152.569,2019-11-09,315
9014,-31.026,152.033,2019-11-09,315
9015,-30.985,152.35399999999998,2019-11-09,315
9016,-31.0,152.02700000000002,2019-11-09,315
9017,-31.002,152.003,2019-11-09,315
9018,-31.004,151.981,2019-11-09,315
9019,-30.991,151.981,2019-11-09,315
9020,-30.941,152.411,2019-11-09,315
9021,-30.976999999999997,151.97899999999998,2019-11-09,315
9022,-30.979,151.959,2019-11-09,315
9023,-30.909000000000002,152.625,2019-11-09,315
9024,-30.965999999999998,151.957,2019-11-09,315
9026,-30.991999999999997,151.996,2019-11-09,315
9027,-30.913,152.70600000000002,2019-11-09,315
9028,-30.915,152.684,2019-11-09,315
9029,-30.919,152.641,2019-11-09,315
9030,-30.921,152.619,2019-11-09,315
9031,-30.939,152.425,2019-11-09,315
9032,-30.98,151.974,2019-11-09,315
9033,-30.901999999999997,152.68200000000002,2019-11-09,315
9034,-30.908,152.618,2019-11-09,315
9035,-30.967,151.972,2019-11-09,315
9036,-30.969,151.951,2019-11-09,315
9037,-30.892,152.66,2019-11-09,315
9038,-30.894000000000002,152.639,2019-11-09,315
9040,-30.919,152.359,2019-11-09,315
9041,-30.954,151.971,2019-11-09,315
9042,-30.956,151.947,2019-11-09,315
9043,-30.941,151.967,2019-11-09,315
9044,-30.943,151.944,2019-11-09,315
9045,-30.945,151.92,2019-11-09,315
9046,-30.874000000000002,152.571,2019-11-09,315
9047,-30.901,152.273,2019-11-09,315
9048,-30.926,151.986,2019-11-09,315
9049,-30.928,151.963,2019-11-09,315
9050,-30.93,151.942,2019-11-09,315
9051,-30.932,151.917,2019-11-09,315
9052,-30.86,152.591,2019-11-09,315
9053,-30.862,152.569,2019-11-09,315
9054,-30.888,152.27100000000002,2019-11-09,315
9055,-30.913,151.987,2019-11-09,315
9056,-30.915,151.96200000000002,2019-11-09,315
9058,-30.869,152.02700000000002,2019-11-09,315
9059,-30.871,152.006,2019-11-09,315
9061,-30.84,152.387,2019-11-09,315
9062,-30.871,152.045,2019-11-09,315
9063,-30.873,152.02200000000002,2019-11-09,315
9064,-30.840999999999998,152.236,2019-11-09,315
9066,-30.759,152.85,2019-11-09,315
9067,-30.761,152.829,2019-11-09,315
9068,-30.765,152.78799999999998,2019-11-09,315
9069,-30.783,152.446,2019-11-09,315
9070,-30.785,152.425,2019-11-09,315
9071,-30.793000000000003,152.336,2019-11-09,315
9072,-30.756999999999998,152.30200000000002,2019-11-09,315
9074,-30.682,152.834,2019-11-09,315
9075,-30.684,152.813,2019-11-09,315
9077,-30.709,152.251,2019-11-09,315
9078,-30.711,152.231,2019-11-09,315
9080,-30.651999999999997,152.748,2019-11-09,315
9081,-30.701999999999998,152.184,2019-11-09,315
9082,-30.686999999999998,152.205,2019-11-09,315
9083,-30.689,152.2,2019-11-09,315
9084,-30.145,152.634,2019-11-09,315
9085,-30.147,152.614,2019-11-09,315
9086,-30.129,152.673,2019-11-09,315
9087,-30.13,152.65200000000002,2019-11-09,315
9088,-30.131999999999998,152.632,2019-11-09,315
9089,-30.134,152.612,2019-11-09,315
9091,-30.09,152.94799999999998,2019-11-09,315
9093,-30.116,152.671,2019-11-09,315
9094,-30.118000000000002,152.651,2019-11-09,315
9095,-30.1,152.71,2019-11-09,315
9096,-30.114,152.666,2019-11-09,315
9098,-30.103,152.52,2019-11-09,315
9099,-30.06,152.84,2019-11-09,315
9100,-30.089000000000002,152.53799999999998,2019-11-09,315
9101,-30.090999999999998,152.517,2019-11-09,315
9102,-30.05,152.819,2019-11-09,315
9103,-30.052,152.799,2019-11-09,315
9104,-30.053,152.779,2019-11-09,315
9105,-30.061,152.701,2019-11-09,315
9106,-30.063000000000002,152.68,2019-11-09,315
