purpose,status,date,lat,lon
development/production,suspended/capped/shut-in,2013-05-29,-27.377522,150.949275
development/production,suspended/capped/shut-in,2013-05-30,-26.376305,149.061206
development/production,suspended/capped/shut-in,2013-05-30,-26.111242,149.120997
development/production,suspended/capped/shut-in,2013-05-30,-26.970669,150.247094
development/production,suspended/capped/shut-in,2013-05-30,-26.311008,149.417422
development/production,suspended/capped/shut-in,2013-05-30,-27.371133,150.996697
development/production,suspended/capped/shut-in,2013-05-31,-26.386869,149.051661
development/production,suspended/capped/shut-in,2013-05-31,-27.3578,150.946402
appraisal/pilot,suspended/capped/shut-in,2013-06-01,-26.010656,149.850806
development/production,suspended/capped/shut-in,2013-06-01,-25.667991,148.994919
development/production,suspended/capped/shut-in,2013-06-01,-26.367447,149.120377
development/production,suspended/capped/shut-in,2013-06-01,-26.314353,149.423158
development/production,suspended/capped/shut-in,2013-06-01,-27.313181,151.064181
development/production,suspended/capped/shut-in,2013-06-02,-26.155431,149.823972
development/production,suspended/capped/shut-in,2013-06-02,-27.215167,150.900922
development/production,suspended/capped/shut-in,2013-06-02,-26.95255,150.321377
development/production,suspended/capped/shut-in,2013-06-02,-25.707858,149.041889
development/production,suspended/capped/shut-in,2013-06-02,-27.142905,150.91265
development/production,suspended/capped/shut-in,2013-06-02,-26.194839,149.676772
exploration,plugged and abandoned,2013-06-02,-27.417897,150.937675
appraisal/pilot,suspended/capped/shut-in,2013-06-03,-22.310644,148.446975
development/production,suspended/capped/shut-in,2013-06-03,-26.68948,150.366433
appraisal/pilot,plugged and abandoned,2013-06-03,-22.650353,148.537686
development/production,suspended/capped/shut-in,2013-06-03,-25.690844,149.016705
development/production,suspended/capped/shut-in,2013-06-03,-27.333672,150.968977
appraisal/pilot,suspended/capped/shut-in,2013-06-03,-22.302897,148.309844
appraisal/pilot,suspended/capped/shut-in,2013-06-03,-26.313997,149.132316
development/production,suspended/capped/shut-in,2013-06-04,-26.293372,149.423702
development/production,suspended/capped/shut-in,2013-06-04,-27.359533,150.952689
development/production,suspended/capped/shut-in,2013-06-04,-26.281924,149.516083
development/production,suspended/capped/shut-in,2013-06-05,-26.081699,149.147977
development/production,suspended/capped/shut-in,2013-06-05,-26.689869,150.353994
appraisal/pilot,suspended/capped/shut-in,2013-06-05,-26.008694,149.84948
development/production,suspended/capped/shut-in,2013-06-05,-26.376235,149.061247
development/production,suspended/capped/shut-in,2013-06-05,-27.344533,151.063228
development/production,suspended/capped/shut-in,2013-06-06,-27.351525,151.003586
development/production,suspended/capped/shut-in,2013-06-06,-26.38683,149.051586
appraisal/pilot,suspended/capped/shut-in,2013-06-07,-27.582199,151.0099
development/production,suspended/capped/shut-in,2013-06-07,-26.083105,149.754983
development/production,suspended/capped/shut-in,2013-06-07,-26.695341,150.207153
development/production,suspended/capped/shut-in,2013-06-07,-26.69823,150.380352
development/production,suspended/capped/shut-in,2013-06-07,-26.33945,149.437969
development/production,suspended/capped/shut-in,2013-06-07,-26.188861,149.69288
development/production,suspended/capped/shut-in,2013-06-08,-27.384619,150.947577
development/production,suspended/capped/shut-in,2013-06-08,-26.969622,150.321835
appraisal/pilot,suspended/capped/shut-in,2013-06-08,-26.30545,149.131372
development/production,suspended/capped/shut-in,2013-06-08,-26.275283,149.510036
appraisal/pilot,plugged and abandoned,2013-06-08,-22.651314,148.540786
development/production,suspended/capped/shut-in,2013-06-09,-27.352525,151.011131
development/production,suspended/capped/shut-in,2013-06-09,-26.69938,150.230163
development/production,suspended/capped/shut-in,2013-06-09,-27.102475,150.882724
development/production,suspended/capped/shut-in,2013-06-09,-26.399291,149.058967
development/production,suspended/capped/shut-in,2013-06-09,-27.34578,151.072388
appraisal/pilot,suspended/capped/shut-in,2013-06-09,-26.489864,149.226205
appraisal/pilot,suspended/capped/shut-in,2013-06-10,-26.054847,149.888191
development/production,suspended/capped/shut-in,2013-06-10,-26.683844,150.365936
appraisal/pilot,suspended/capped/shut-in,2013-06-10,-25.884239,148.904386
development/production,suspended/capped/shut-in,2013-06-10,-26.098561,149.211686
appraisal/pilot,plugged and abandoned,2013-06-10,-22.652258,148.539755
development/production,suspended/capped/shut-in,2013-06-10,-25.670183,149.013989
development/production,suspended/capped/shut-in,2013-06-10,-26.2854,149.410878
appraisal/pilot,suspended/capped/shut-in,2013-06-10,-22.302628,148.311158
appraisal/pilot,suspended/capped/shut-in,2013-06-11,-22.3042,148.439875
development/production,suspended/capped/shut-in,2013-06-11,-26.084719,149.161931
appraisal/pilot,suspended/capped/shut-in,2013-06-11,-23.606342,149.086647
development/production,suspended/capped/shut-in,2013-06-11,-26.964614,150.325405
exploration,suspended/capped/shut-in,2013-06-11,-23.899497,148.794641
development/production,suspended/capped/shut-in,2013-06-11,-26.288741,149.502878
development/production,suspended/capped/shut-in,2013-06-11,-27.366783,150.96676
development/production,suspended/capped/shut-in,2013-06-11,-27.336489,150.948489
development/production,suspended/capped/shut-in,2013-06-12,-26.689339,150.37416
development/production,suspended/capped/shut-in,2013-06-12,-25.716852,149.105808
development/production,suspended/capped/shut-in,2013-06-12,-26.089361,149.755119
development/production,suspended/capped/shut-in,2013-06-12,-26.386794,149.051511
development/production,suspended/capped/shut-in,2013-06-12,-27.105144,150.88715
development/production,suspended/capped/shut-in,2013-06-12,-26.186777,149.678269
development/production,suspended/capped/shut-in,2013-06-13,-27.375049,150.980702
development/production,suspended/capped/shut-in,2013-06-13,-26.686294,150.208578
development/production,suspended/capped/shut-in,2013-06-13,-25.668044,148.99498
development/production,suspended/capped/shut-in,2013-06-14,-26.97216,150.314336
development/production,suspended/capped/shut-in,2013-06-14,-26.3993,149.120985
appraisal/pilot,suspended/capped/shut-in,2013-06-14,-26.31265,149.141864
development/production,suspended/capped/shut-in,2013-06-15,-26.376169,149.061289
development/production,suspended/capped/shut-in,2013-06-15,-26.683508,150.371972
development/production,suspended/capped/shut-in,2013-06-15,-26.094169,149.752606
development/production,suspended/capped/shut-in,2013-06-15,-27.391275,150.948466
development/production,suspended/capped/shut-in,2013-06-15,-27.106319,150.895661
development/production,suspended/capped/shut-in,2013-06-15,-27.303531,151.044847
development/production,suspended/capped/shut-in,2013-06-15,-26.285811,149.485597
appraisal/pilot,plugged and abandoned,2013-06-16,-27.527969,151.0475
development/production,suspended/capped/shut-in,2013-06-16,-27.338269,151.009803
appraisal/pilot,suspended/capped/shut-in,2013-06-17,-22.302914,148.311308
development/production,suspended/capped/shut-in,2013-06-17,-26.978224,150.317477
development/production,suspended/capped/shut-in,2013-06-17,-26.280752,149.407433
development/production,suspended/capped/shut-in,2013-06-17,-27.310936,151.047183
appraisal/pilot,suspended/capped/shut-in,2013-06-17,-27.212706,150.688894
development/production,suspended/capped/shut-in,2013-06-17,-27.373008,150.9652
development/production,suspended/capped/shut-in,2013-06-18,-26.849358,150.247286
development/production,suspended/capped/shut-in,2013-06-18,-26.083544,149.133466
development/production,suspended/capped/shut-in,2013-06-18,-26.678324,150.370358
development/production,suspended/capped/shut-in,2013-06-18,-26.406467,149.122338
appraisal/pilot,suspended/capped/shut-in,2013-06-18,-26.30975,149.139
development/production,suspended/capped/shut-in,2013-06-18,-26.28768,149.493983
development/production,suspended/capped/shut-in,2013-06-19,-26.083952,149.761908
development/production,suspended/capped/shut-in,2013-06-19,-27.34018,151.01768
development/production,suspended/capped/shut-in,2013-06-20,-27.108325,150.903833
appraisal/pilot,suspended/capped/shut-in,2013-06-20,-26.289941,148.854958
development/production,suspended/capped/shut-in,2013-06-20,-26.977299,150.310469
development/production,suspended/capped/shut-in,2013-06-20,-26.167119,149.700947
development/production,suspended/capped/shut-in,2013-06-20,-26.291702,149.409194
development/production,suspended/capped/shut-in,2013-06-21,-26.678277,150.377002
development/production,suspended/capped/shut-in,2013-06-21,-26.881958,150.214875
development/production,suspended/capped/shut-in,2013-06-21,-27.312942,151.05485
appraisal/pilot,suspended/capped/shut-in,2013-06-21,-27.211492,150.688852
appraisal/pilot,suspended/capped/shut-in,2013-06-22,-22.303578,148.440566
development/production,suspended/capped/shut-in,2013-06-22,-26.403803,149.129766
development/production,suspended/capped/shut-in,2013-06-22,-26.010725,149.072144
development/production,suspended/capped/shut-in,2013-06-22,-26.28106,149.493522
development/production,suspended/capped/shut-in,2013-06-23,-27.374063,150.973219
appraisal/pilot,suspended/capped/shut-in,2013-06-23,-27.205247,150.688933
development/production,suspended/capped/shut-in,2013-06-23,-25.716847,149.105894
development/production,suspended/capped/shut-in,2013-06-23,-26.085611,149.768835
development/production,suspended/capped/shut-in,2013-06-23,-27.101639,150.904628
development/production,suspended/capped/shut-in,2013-06-23,-26.967463,150.33238
development/production,suspended/capped/shut-in,2013-06-23,-26.876874,150.210286
development/production,suspended/capped/shut-in,2013-06-23,-26.299216,149.408206
development/production,suspended/capped/shut-in,2013-06-24,-27.338458,151.023705
appraisal/pilot,suspended/capped/shut-in,2013-06-24,-26.652033,149.380472
appraisal/pilot,plugged and abandoned,2013-06-24,-22.311781,148.308969
development/production,suspended/capped/shut-in,2013-06-24,-27.318977,151.054419
appraisal/pilot,suspended/capped/shut-in,2013-06-25,-26.284577,148.856589
development/production,suspended/capped/shut-in,2013-06-25,-26.280855,149.500472
exploration,plugged and abandoned,2013-06-26,-23.704072,146.276585
development/production,suspended/capped/shut-in,2013-06-26,-26.090011,149.762778
development/production,suspended/capped/shut-in,2013-06-26,-26.985655,150.320599
development/production,suspended/capped/shut-in,2013-06-26,-26.877091,150.2028
development/production,suspended/capped/shut-in,2013-06-26,-25.707808,149.041825
appraisal/pilot,suspended/capped/shut-in,2013-06-26,-27.203781,150.687839
development/production,suspended/capped/shut-in,2013-06-27,-27.383199,150.987397
development/production,suspended/capped/shut-in,2013-06-27,-27.099936,150.896394
development/production,suspended/capped/shut-in,2013-06-27,-27.389272,150.939339
development/production,suspended/capped/shut-in,2013-06-27,-26.170113,149.695325
development/production,suspended/capped/shut-in,2013-06-27,-26.81698,150.327727
development/production,suspended/capped/shut-in,2013-06-27,-27.32053,151.061442
appraisal/pilot,suspended/capped/shut-in,2013-06-27,-27.210567,150.690039
appraisal/pilot,suspended/capped/shut-in,2013-06-27,-27.210953,150.687605
development/production,suspended/capped/shut-in,2013-06-29,-26.096411,149.133794
development/production,suspended/capped/shut-in,2013-06-29,-26.872024,150.205947
development/production,suspended/capped/shut-in,2013-06-29,-26.876335,150.195977
development/production,suspended/capped/shut-in,2013-06-29,-27.334505,151.016425
appraisal/pilot,suspended/capped/shut-in,2013-06-29,-26.28738,148.863078
development/production,suspended/capped/shut-in,2013-06-29,-26.279049,149.48685
development/production,suspended/capped/shut-in,2013-06-30,-26.093489,149.767283
development/production,suspended/capped/shut-in,2013-06-30,-27.095277,150.906561
development/production,suspended/capped/shut-in,2013-06-30,-26.991727,150.3145
development/production,suspended/capped/shut-in,2013-06-30,-26.826491,150.328405
development/production,suspended/capped/shut-in,2013-06-30,-27.32543,151.040755
development/production,suspended/capped/shut-in,2013-07-01,-27.388514,150.932388
development/production,suspended/capped/shut-in,2013-07-01,-26.180583,149.679472
development/production,suspended/capped/shut-in,2013-07-01,-26.175477,149.695386
exploration,plugged and abandoned,2013-07-02,-23.18328,147.996541
appraisal/pilot,suspended/capped/shut-in,2013-07-02,-26.291083,148.849522
development/production,suspended/capped/shut-in,2013-07-02,-26.273652,149.48678
appraisal/pilot,suspended/capped/shut-in,2013-07-03,-25.52926,148.933183
appraisal/pilot,suspended/capped/shut-in,2013-07-03,-27.597397,151.0652
development/production,suspended/capped/shut-in,2013-07-03,-27.100892,150.913231
development/production,suspended/capped/shut-in,2013-07-03,-26.985686,150.314317
development/production,suspended/capped/shut-in,2013-07-03,-26.176608,149.709269
development/production,suspended/capped/shut-in,2013-07-03,-26.235222,149.543391
development/production,suspended/capped/shut-in,2013-07-04,-26.432163,149.090152
development/production,suspended/capped/shut-in,2013-07-04,-26.866206,150.207506
development/production,suspended/capped/shut-in,2013-07-04,-26.373299,149.048372
appraisal/pilot,suspended/capped/shut-in,2013-07-05,-27.202581,150.690066
development/production,suspended/capped/shut-in,2013-07-05,-26.099039,149.756553
development/production,suspended/capped/shut-in,2013-07-05,-27.095297,150.914233
development/production,suspended/capped/shut-in,2013-07-05,-27.388141,150.924766
development/production,suspended/capped/shut-in,2013-07-05,-26.817069,150.321997
development/production,suspended/capped/shut-in,2013-07-05,-26.179513,149.686975
development/production,suspended/capped/shut-in,2013-07-05,-27.318524,151.035402
development/production,suspended/capped/shut-in,2013-07-05,-26.274966,149.494489
development/production,suspended/capped/shut-in,2013-07-06,-27.382119,150.979541
development/production,suspended/capped/shut-in,2013-07-06,-26.172977,149.680766
development/production,suspended/capped/shut-in,2013-07-06,-26.4103,149.133441
development/production,suspended/capped/shut-in,2013-07-06,-26.246177,149.548808
development/production,suspended/capped/shut-in,2013-07-07,-26.096877,149.11671
development/production,suspended/capped/shut-in,2013-07-07,-26.9908,150.307028
development/production,suspended/capped/shut-in,2013-07-07,-26.868091,150.215453
development/production,suspended/capped/shut-in,2013-07-07,-26.866117,150.199986
development/production,suspended/capped/shut-in,2013-07-07,-26.172238,149.673727
appraisal/pilot,suspended/capped/shut-in,2013-07-08,-26.06741,149.512489
development/production,suspended/capped/shut-in,2013-07-08,-27.085844,150.898411
development/production,suspended/capped/shut-in,2013-07-08,-26.167838,149.682402
development/production,suspended/capped/shut-in,2013-07-08,-26.823991,150.320547
development/production,suspended/capped/shut-in,2013-07-08,-26.173049,149.687811
development/production,suspended/capped/shut-in,2013-07-08,-26.264539,149.507622
development/production,suspended/capped/shut-in,2013-07-09,-26.104858,149.75915
development/production,suspended/capped/shut-in,2013-07-09,-27.382177,150.922405
development/production,suspended/capped/shut-in,2013-07-09,-26.874313,150.216666
development/production,suspended/capped/shut-in,2013-07-09,-26.234266,149.550117
development/production,suspended/capped/shut-in,2013-07-09,-26.373233,149.048327
development/production,suspended/capped/shut-in,2013-07-09,-27.283408,151.043072
development/production,suspended/capped/shut-in,2013-07-10,-27.376735,150.988689
development/production,suspended/capped/shut-in,2013-07-10,-27.0914,150.897614
development/production,suspended/capped/shut-in,2013-07-10,-26.984391,150.3077
development/production,suspended/capped/shut-in,2013-07-10,-26.415403,149.139214
development/production,suspended/capped/shut-in,2013-07-11,-27.032783,150.550753
development/production,suspended/capped/shut-in,2013-07-11,-26.168141,149.690147
development/production,suspended/capped/shut-in,2013-07-11,-25.995564,149.062236
development/production,suspended/capped/shut-in,2013-07-11,-26.267855,149.512814
development/production,suspended/capped/shut-in,2013-07-12,-27.383711,150.94098
appraisal/pilot,suspended/capped/shut-in,2013-07-12,-25.529291,148.933105
development/production,suspended/capped/shut-in,2013-07-12,-26.077366,149.753878
development/production,suspended/capped/shut-in,2013-07-12,-26.432222,149.090208
exploration,plugged and abandoned,2013-07-12,-23.109708,145.248236
appraisal/pilot,plugged and abandoned,2013-07-12,-22.311797,148.3093
development/production,suspended/capped/shut-in,2013-07-13,-26.094808,149.1647
development/production,suspended/capped/shut-in,2013-07-13,-27.085841,150.910078
development/production,suspended/capped/shut-in,2013-07-13,-26.260089,149.521266
development/production,suspended/capped/shut-in,2013-07-13,-26.225463,149.555717
development/production,suspended/capped/shut-in,2013-07-13,-27.294239,151.0391
development/production,suspended/capped/shut-in,2013-07-14,-26.989633,150.298494
development/production,suspended/capped/shut-in,2013-07-14,-26.260778,149.513681
development/production,suspended/capped/shut-in,2013-07-14,-26.414781,149.12641
appraisal/pilot,suspended/capped/shut-in,2013-07-14,-23.722591,149.314214
development/production,suspended/capped/shut-in,2013-07-14,-26.808253,150.323635
development/production,suspended/capped/shut-in,2013-07-15,-27.381219,150.97203
development/production,suspended/capped/shut-in,2013-07-15,-27.216219,150.894858
appraisal/pilot,suspended/capped/shut-in,2013-07-15,-27.635066,151.034041
development/production,suspended/capped/shut-in,2013-07-15,-27.38815,150.957506
development/production,suspended/capped/shut-in,2013-07-15,-27.023991,150.531513
development/production,suspended/capped/shut-in,2013-07-15,-26.218924,149.567752
development/production,suspended/capped/shut-in,2013-07-15,-25.707761,149.041761
appraisal/pilot,suspended/capped/shut-in,2013-07-16,-26.031385,149.515958
development/production,suspended/capped/shut-in,2013-07-16,-26.303806,149.688805
development/production,suspended/capped/shut-in,2013-07-16,-26.078441,149.761475
development/production,suspended/capped/shut-in,2013-07-16,-26.393352,149.070435
development/production,suspended/capped/shut-in,2013-07-16,-27.300211,151.036033
development/production,suspended/capped/shut-in,2013-07-17,-26.994639,150.293616
development/production,suspended/capped/shut-in,2013-07-17,-26.252947,149.516575
development/production,suspended/capped/shut-in,2013-07-17,-26.804478,150.324288
development/production,suspended/capped/shut-in,2013-07-17,-25.967544,149.061381
development/production,suspended/capped/shut-in,2013-07-18,-26.732505,150.230394
development/production,suspended/capped/shut-in,2013-07-18,-26.417005,149.099744
development/production,suspended/capped/shut-in,2013-07-18,-26.252419,149.540289
development/production,suspended/capped/shut-in,2013-07-18,-26.212892,149.565964
appraisal/pilot,plugged and abandoned,2013-07-18,-23.612333,149.028249
development/production,suspended/capped/shut-in,2013-07-19,-27.380227,150.964528
development/production,suspended/capped/shut-in,2013-07-19,-27.391327,150.962228
development/production,suspended/capped/shut-in,2013-07-19,-26.072794,149.770233
development/production,suspended/capped/shut-in,2013-07-20,-26.092983,149.179258
development/production,suspended/capped/shut-in,2013-07-20,-27.202067,150.897647
development/production,suspended/capped/shut-in,2013-07-20,-26.43228,149.090264
development/production,suspended/capped/shut-in,2013-07-20,-26.254475,149.547441
appraisal/pilot,suspended/capped/shut-in,2013-07-20,-26.529683,149.371827
development/production,suspended/capped/shut-in,2013-07-21,-26.409439,149.09685
development/production,suspended/capped/shut-in,2013-07-21,-26.264964,149.525813
development/production,suspended/capped/shut-in,2013-07-22,-26.393275,149.070441
development/production,suspended/capped/shut-in,2013-07-22,-26.794722,150.326047
development/production,suspended/capped/shut-in,2013-07-23,-27.033764,150.558292
development/production,suspended/capped/shut-in,2013-07-23,-26.078535,149.766952
development/production,suspended/capped/shut-in,2013-07-23,-26.229449,149.580485
appraisal/pilot,plugged and abandoned,2013-07-24,-27.642747,151.054047
development/production,suspended/capped/shut-in,2013-07-24,-26.299425,149.69773
development/production,suspended/capped/shut-in,2013-07-24,-26.920199,150.372574
development/production,suspended/capped/shut-in,2013-07-24,-26.250461,149.553492
appraisal/pilot,suspended/capped/shut-in,2013-07-24,-23.63138,149.197272
development/production,suspended/capped/shut-in,2013-07-25,-26.382247,149.113728
development/production,suspended/capped/shut-in,2013-07-25,-26.773252,150.203269
development/production,suspended/capped/shut-in,2013-07-25,-26.259772,149.537516
appraisal/pilot,suspended/capped/shut-in,2013-07-25,-26.054811,149.43021
appraisal/pilot,plugged and abandoned,2013-07-26,-22.311861,148.310433
development/production,suspended/capped/shut-in,2013-07-26,-25.978813,149.060811
development/production,suspended/capped/shut-in,2013-07-26,-27.243441,150.844261
development/production,suspended/capped/shut-in,2013-07-26,-26.221774,149.574641
development/production,suspended/capped/shut-in,2013-07-26,-27.3107,151.036669
development/production,suspended/capped/shut-in,2013-07-26,-27.368777,150.981749
development/production,suspended/capped/shut-in,2013-07-27,-27.207056,150.888061
development/production,suspended/capped/shut-in,2013-07-27,-26.778799,150.202061
appraisal/pilot,suspended/capped/shut-in,2013-07-27,-25.529322,148.933027
development/production,suspended/capped/shut-in,2013-07-27,-26.02791,149.782369
development/production,suspended/capped/shut-in,2013-07-27,-26.432338,149.090319
development/production,suspended/capped/shut-in,2013-07-27,-26.926927,150.375885
development/production,suspended/capped/shut-in,2013-07-28,-26.392658,149.101433
development/production,suspended/capped/shut-in,2013-07-28,-27.022449,150.57551
development/production,suspended/capped/shut-in,2013-07-28,-27.244325,150.851833
development/production,suspended/capped/shut-in,2013-07-28,-26.218716,149.58033
development/production,suspended/capped/shut-in,2013-07-28,-26.813461,150.32253
development/production,suspended/capped/shut-in,2013-07-29,-26.297472,149.689722
development/production,suspended/capped/shut-in,2013-07-29,-27.387839,150.970927
development/production,suspended/capped/shut-in,2013-07-29,-27.324166,151.036333
development/production,suspended/capped/shut-in,2013-07-30,-27.209142,150.895964
appraisal/pilot,suspended/capped/shut-in,2013-07-30,-26.69855,150.369388
development/production,suspended/capped/shut-in,2013-07-30,-26.784847,150.200769
development/production,suspended/capped/shut-in,2013-07-30,-27.388861,150.978422
development/production,suspended/capped/shut-in,2013-07-30,-26.023299,149.788572
development/production,suspended/capped/shut-in,2013-07-30,-26.920288,150.364842
development/production,suspended/capped/shut-in,2013-07-31,-25.819422,148.948155
appraisal/pilot,suspended/capped/shut-in,2013-07-31,-26.401119,148.846941
development/production,suspended/capped/shut-in,2013-07-31,-27.393616,150.956803
development/production,suspended/capped/shut-in,2013-07-31,-26.3932,149.070449
development/production,suspended/capped/shut-in,2013-07-31,-26.398197,149.096022
development/production,suspended/capped/shut-in,2013-07-31,-27.367777,150.974249
development/production,suspended/capped/shut-in,2013-08-01,-27.391361,150.983747
development/production,suspended/capped/shut-in,2013-08-01,-26.215967,149.57363
development/production,suspended/capped/shut-in,2013-08-02,-26.024527,149.143522
development/production,suspended/capped/shut-in,2013-08-02,-26.296366,149.682563
appraisal/pilot,suspended/capped/shut-in,2013-08-02,-27.203389,150.775449
development/production,suspended/capped/shut-in,2013-08-02,-26.786216,150.207069
appraisal/pilot,suspended/capped/shut-in,2013-08-02,-26.030644,149.46716
development/production,suspended/capped/shut-in,2013-08-02,-26.016072,149.793211
development/production,suspended/capped/shut-in,2013-08-02,-26.252653,149.525391
exploration,plugged and abandoned,2013-08-03,-21.839847,148.231933
development/production,suspended/capped/shut-in,2013-08-03,-27.4099,150.9366
exploration,plugged and abandoned,2013-08-03,-27.548666,150.8055
development/production,suspended/capped/shut-in,2013-08-03,-26.9386,150.37386
development/production,suspended/capped/shut-in,2013-08-03,-26.926091,150.368644
development/production,suspended/capped/shut-in,2013-08-03,-26.202467,149.577316
development/production,suspended/capped/shut-in,2013-08-03,-27.271083,151.045311
development/production,suspended/capped/shut-in,2013-08-04,-26.351572,149.157461
exploration,suspended/capped/shut-in,2013-08-04,-22.533166,146.028844
development/production,suspended/capped/shut-in,2013-08-04,-27.396647,150.968185
appraisal/pilot,plugged and abandoned,2013-08-04,-22.311847,148.310125
development/production,suspended/capped/shut-in,2013-08-05,-26.790786,150.19975
development/production,suspended/capped/shut-in,2013-08-05,-26.252908,149.531419
development/production,suspended/capped/shut-in,2013-08-05,-26.426491,149.07123
appraisal/pilot,suspended/capped/shut-in,2013-08-06,-27.659097,151.031433
development/production,suspended/capped/shut-in,2013-08-06,-25.690847,149.016622
development/production,suspended/capped/shut-in,2013-08-06,-26.930249,150.362019
development/production,suspended/capped/shut-in,2013-08-06,-26.172419,149.665833
development/production,suspended/capped/shut-in,2013-08-06,-26.196758,149.577633
appraisal/pilot,suspended/capped/shut-in,2013-08-06,-26.064333,149.714103
development/production,suspended/capped/shut-in,2013-08-07,-27.329488,151.032269
development/production,suspended/capped/shut-in,2013-08-07,-26.357792,149.162617
development/production,suspended/capped/shut-in,2013-08-07,-26.290022,149.62178
development/production,suspended/capped/shut-in,2013-08-07,-27.409297,150.929135
development/production,suspended/capped/shut-in,2013-08-07,-26.923919,150.357442
development/production,suspended/capped/shut-in,2013-08-07,-26.404125,149.069727
development/production,suspended/capped/shut-in,2013-08-08,-26.288864,149.682166
appraisal/pilot,suspended/capped/shut-in,2013-08-08,-27.222458,150.761272
development/production,suspended/capped/shut-in,2013-08-08,-26.784,150.19128
development/production,suspended/capped/shut-in,2013-08-08,-27.397697,150.976341
appraisal/pilot,suspended/capped/shut-in,2013-08-09,-26.399222,148.853778
development/production,suspended/capped/shut-in,2013-08-09,-26.924669,150.347219
development/production,suspended/capped/shut-in,2013-08-09,-26.246675,149.53873
development/production,suspended/capped/shut-in,2013-08-09,-26.218963,149.560922
appraisal/pilot,suspended/capped/shut-in,2013-08-09,-26.062411,149.704706
development/production,suspended/capped/shut-in,2013-08-10,-27.408472,150.92146
development/production,suspended/capped/shut-in,2013-08-10,-27.305306,151.05075
development/production,suspended/capped/shut-in,2013-08-11,-26.00595,149.156814
development/production,suspended/capped/shut-in,2013-08-11,-26.367038,149.156919
development/production,suspended/capped/shut-in,2013-08-11,-26.788861,150.182974
development/production,suspended/capped/shut-in,2013-08-11,-26.179194,149.67261
development/production,suspended/capped/shut-in,2013-08-11,-26.919674,150.352836
development/production,suspended/capped/shut-in,2013-08-11,-27.254567,150.892277
appraisal/pilot,plugged and abandoned,2013-08-11,-26.557278,150.006694
development/production,suspended/capped/shut-in,2013-08-12,-26.002803,149.165297
development/production,suspended/capped/shut-in,2013-08-12,-25.716844,149.105978
development/production,suspended/capped/shut-in,2013-08-12,-26.300292,149.704147
development/production,suspended/capped/shut-in,2013-08-12,-25.682591,148.91711
development/production,suspended/capped/shut-in,2013-08-12,-26.92838,150.3537
development/production,suspended/capped/shut-in,2013-08-12,-27.253972,150.885472
development/production,suspended/capped/shut-in,2013-08-12,-26.265967,149.485014
development/production,suspended/capped/shut-in,2013-08-13,-26.259186,149.49083
development/production,suspended/capped/shut-in,2013-08-13,-27.249514,150.898797
appraisal/pilot,suspended/capped/shut-in,2013-08-13,-26.226905,149.890494
development/production,suspended/capped/shut-in,2013-08-13,-26.426535,149.071299
development/production,suspended/capped/shut-in,2013-08-13,-26.404072,149.069666
development/production,suspended/capped/shut-in,2013-08-14,-26.369266,149.162597
development/production,suspended/capped/shut-in,2013-08-14,-26.778544,150.193183
development/production,suspended/capped/shut-in,2013-08-14,-27.401969,150.922577
development/production,suspended/capped/shut-in,2013-08-14,-27.236341,150.755206
development/production,suspended/capped/shut-in,2013-08-14,-27.314825,151.015528
development/production,suspended/capped/shut-in,2013-08-14,-27.260639,150.884333
development/production,suspended/capped/shut-in,2013-08-14,-27.248452,150.891861
development/production,suspended/capped/shut-in,2013-08-15,-26.258444,149.4997
appraisal/pilot,plugged and abandoned,2013-08-15,-27.730997,151.0348
appraisal/pilot,suspended/capped/shut-in,2013-08-15,-26.563994,149.297516
development/production,suspended/capped/shut-in,2013-08-15,-26.918552,150.345369
development/production,suspended/capped/shut-in,2013-08-16,-26.260425,149.48191
development/production,suspended/capped/shut-in,2013-08-16,-26.291391,149.691177
development/production,suspended/capped/shut-in,2013-08-16,-27.312972,151.008339
development/production,suspended/capped/shut-in,2013-08-17,-25.992705,149.154931
development/production,suspended/capped/shut-in,2013-08-17,-26.289758,149.63146
development/production,suspended/capped/shut-in,2013-08-17,-26.78251,150.184383
exploration,suspended/capped/shut-in,2013-08-17,-23.538005,148.045091
development/production,suspended/capped/shut-in,2013-08-17,-26.935319,150.365261
development/production,suspended/capped/shut-in,2013-08-17,-26.285408,149.47708
development/production,suspended/capped/shut-in,2013-08-18,-26.254186,149.509025
development/production,suspended/capped/shut-in,2013-08-18,-26.370535,149.150067
development/production,suspended/capped/shut-in,2013-08-19,-26.013989,149.152953
appraisal/pilot,suspended/capped/shut-in,2013-08-19,-27.251119,150.754136
development/production,suspended/capped/shut-in,2013-08-19,-26.404019,149.069602
development/production,suspended/capped/shut-in,2013-08-20,-26.245647,149.667508
development/production,suspended/capped/shut-in,2013-08-20,-26.258947,149.506142
development/production,suspended/capped/shut-in,2013-08-20,-26.28343,149.635586
development/production,suspended/capped/shut-in,2013-08-20,-26.28938,149.643186
development/production,suspended/capped/shut-in,2013-08-20,-26.250131,149.653711
development/production,suspended/capped/shut-in,2013-08-20,-26.784461,150.172872
development/production,suspended/capped/shut-in,2013-08-20,-27.403969,150.937589
development/production,suspended/capped/shut-in,2013-08-20,-26.236177,149.474372
development/production,suspended/capped/shut-in,2013-08-20,-27.306331,151.010425
development/production,suspended/capped/shut-in,2013-08-20,-27.341561,150.98635
appraisal/pilot,plugged and abandoned,2013-08-20,-28.040916,150.643472
