latitude,longitude,time
-27.252,152.125,2019-11-19 1450
-27.26,152.109,2019-11-19 1450
-27.254,152.139,2019-11-19 1450
-27.27,152.107,2019-11-19 1450
-27.093000000000004,153.386,2019-11-19 1450
-27.095,153.398,2019-11-19 1450
-27.223000000000003,152.227,2019-11-20 0015
-27.096,153.391,2019-11-20 0015
-27.225,152.24,2019-11-20 0015
-27.213,152.22899999999998,2019-11-20 0015
-27.108,153.404,2019-11-20 0015
-27.128,153.386,2019-11-20 0015
-27.215,152.24200000000002,2019-11-20 0015
-27.249000000000002,152.108,2019-11-20 0015
-27.107,153.389,2019-11-20 0015
-27.213,152.22299999999998,2019-11-20 0015
-27.215,152.235,2019-11-20 0015
